Date,Open,High,Low,Close,Adj Close,Volume
2005-08-26,62.349998,62.410000,61.939999,61.939999,37.791981,5206200
2005-08-29,61.779999,63.119999,61.650002,63.009998,38.444843,6364800
2005-08-30,62.669998,63.060001,62.349998,63.000000,38.438728,7581500
2005-08-31,63.000000,63.500000,62.060001,63.389999,38.676697,8006900
2005-09-01,63.180000,63.730000,62.889999,63.130001,38.518047,6161300
2005-09-02,63.349998,63.580002,62.849998,62.900002,38.377708,4130400
2005-09-06,63.250000,64.019997,63.209999,63.790001,38.920746,7373700
2005-09-07,64.000000,64.889999,63.939999,64.800003,39.536983,7817400
2005-09-08,65.000000,65.000000,63.950001,64.099998,39.109882,6475900
2005-09-09,64.349998,64.980003,64.099998,64.730003,39.494282,5124300
2005-09-12,64.730003,64.949997,64.529999,64.680000,39.463768,5923500
2005-09-13,64.510002,64.699997,64.000000,64.050003,39.079376,6670100
2005-09-14,64.470001,64.709999,64.129997,64.300003,39.231911,7406200
2005-09-15,64.379997,64.489998,64.160004,64.370003,39.274612,4896200
2005-09-16,64.580002,65.220001,64.349998,65.180000,39.768826,12995300
2005-09-19,65.190002,65.199997,64.500000,64.650002,39.445465,7212500
2005-09-20,64.730003,64.800003,64.300003,64.400002,39.292927,5301000
2005-09-21,63.950001,65.309998,63.910000,64.699997,39.475971,7173600
2005-09-22,64.459999,65.330002,64.410004,64.680000,39.463768,7239000
2005-09-23,64.900002,64.910004,63.889999,63.990002,39.042763,7814400
2005-09-26,64.230003,64.449997,63.759998,63.869999,38.969563,5981900
2005-09-27,63.900002,63.950001,63.130001,63.450001,38.713291,6244000
2005-09-28,63.270000,63.610001,63.099998,63.209999,38.566864,5573200
2005-09-29,62.950001,63.849998,62.900002,63.750000,38.896347,6285300
2005-09-30,63.900002,63.939999,63.000000,63.279999,38.609562,5646500
2005-10-03,63.180000,63.250000,62.509998,62.580002,38.182484,6826600
2005-10-04,62.900002,63.279999,62.450001,63.049999,38.469242,6950300
2005-10-05,62.900002,63.189999,62.220001,62.250000,37.981125,6667700
2005-10-06,62.570000,62.590000,61.180000,61.570000,37.566235,12716200
2005-10-07,61.799999,61.799999,61.119999,61.340000,37.425903,11685000
2005-10-10,61.279999,62.169998,60.529999,61.470001,37.505219,7672600
2005-10-11,61.570000,61.680000,61.080002,61.290001,37.395390,7801000
2005-10-12,61.430000,62.099998,61.150002,61.799999,37.706573,8046500
2005-10-13,61.799999,64.599998,61.770000,64.019997,39.061077,19778100
2005-10-14,64.029999,64.040001,63.430000,63.700001,38.865845,13318800
2005-10-17,63.650002,63.650002,62.669998,63.000000,38.438728,9214800
2005-10-18,63.610001,64.000000,62.660000,62.970001,38.420433,19695000
2005-10-19,63.099998,64.349998,62.689999,64.320000,39.244125,13733400
2005-10-20,64.400002,64.589996,63.900002,64.169998,39.152592,8621500
2005-10-21,64.300003,64.489998,63.880001,64.070000,39.091576,13887900
2005-10-24,64.199997,64.500000,63.450001,64.099998,39.109882,8744600
2005-10-25,63.770000,63.950001,63.259998,63.580002,38.792622,7066600
2005-10-26,63.200001,63.580002,62.580002,62.810001,38.322803,8961100
2005-10-27,62.500000,62.520000,61.049999,61.439999,37.486916,14097200
2005-10-28,62.049999,62.990002,61.730000,62.950001,38.408234,8903800
2005-10-31,62.910000,63.000000,62.549999,62.619999,38.206886,9769300
2005-11-01,62.480000,62.740002,61.799999,61.900002,37.767586,9859100
2005-11-02,61.860001,62.700001,61.049999,61.299999,37.401501,15350500
2005-11-03,61.299999,61.549999,60.959999,61.200001,37.340492,16977300
2005-11-04,61.200001,61.330002,60.000000,60.880001,37.145245,15227200
2005-11-07,60.500000,61.580002,60.200001,61.430000,37.480808,9768400
2005-11-08,60.950001,61.200001,60.639999,60.770000,37.078136,7394800
2005-11-09,60.919998,61.400002,60.590000,61.020000,37.230652,7059600
2005-11-10,61.020000,61.599998,60.590000,61.410000,37.468613,6115400
2005-11-11,61.250000,61.389999,60.919998,60.919998,37.169632,5902300
2005-11-14,61.070000,61.119999,60.430000,60.509998,36.919479,8901900
2005-11-15,62.090000,63.500000,61.849998,62.830002,38.335014,37611100
2005-11-16,63.779999,63.779999,62.650002,63.250000,38.591278,15168600
2005-11-17,63.619999,63.660000,63.070000,63.340000,38.646194,10596300
2005-11-18,63.750000,63.770000,62.340000,62.549999,38.364040,11696000
2005-11-21,62.549999,62.549999,61.700001,61.990002,38.020576,11069200
2005-11-22,61.720001,61.799999,61.150002,61.610001,37.787514,10625600
2005-11-23,61.450001,61.840000,61.299999,61.669998,37.824322,7681900
2005-11-25,62.099998,62.340000,61.950001,62.150002,38.118729,5094100
2005-11-28,62.750000,62.950001,62.200001,62.400002,38.272057,12698500
2005-11-29,62.799999,62.810001,61.959999,62.000000,38.026722,8675700
2005-11-30,62.000000,62.630001,61.720001,61.750000,37.873371,7696000
2005-12-01,61.849998,62.060001,61.630001,61.689999,37.836567,6963600
2005-12-02,61.610001,61.799999,61.200001,61.209999,37.542183,6818000
2005-12-05,61.599998,62.000000,60.730000,61.049999,37.444042,21946800
2005-12-06,61.250000,61.250000,60.400002,60.470001,37.088318,14823200
2005-12-07,60.389999,60.450001,59.759998,60.040001,36.824589,14538400
2005-12-08,60.040001,60.750000,59.869999,60.080002,36.849110,10415400
2005-12-09,60.000000,60.349998,59.980000,60.099998,36.861374,8127100
2005-12-12,60.150002,60.259998,60.009998,60.150002,36.892044,7960900
2005-12-13,60.130001,60.500000,59.990002,60.250000,36.953365,12785500
2005-12-14,60.400002,60.480000,60.060001,60.110001,36.867504,10199000
2005-12-15,60.150002,60.349998,60.000000,60.160000,36.898163,6942500
2005-12-16,60.330002,61.349998,60.189999,60.860001,37.327511,13197200
2005-12-19,61.549999,62.000000,61.099998,61.189999,37.529903,10639100
2005-12-20,60.919998,61.189999,60.669998,60.779999,37.278442,6946700
2005-12-21,60.980000,61.200001,60.700001,60.880001,37.339779,6282100
2005-12-22,60.959999,61.320000,60.560001,61.320000,37.609619,5179100
2005-12-23,61.299999,61.509998,61.009998,61.110001,37.480831,3591100
2005-12-27,61.119999,61.200001,60.270000,60.299999,36.984039,6324400
2005-12-28,60.299999,60.660000,60.299999,60.419998,37.057636,5603100
2005-12-29,60.529999,60.700001,60.040001,60.250000,36.953365,5325100
2005-12-30,60.099998,60.250000,60.029999,60.099998,36.861374,5261300
2006-01-03,61.070000,61.849998,61.049999,61.630001,37.799774,10703100
2006-01-04,61.930000,62.639999,61.759998,62.580002,38.382454,9068100
2006-01-05,62.570000,62.950001,62.099998,62.320000,38.222980,9852600
2006-01-06,62.360001,62.740002,62.139999,62.599998,38.394714,5919200
2006-01-09,62.520000,63.009998,62.430000,62.990002,38.633923,7103700
2006-01-10,62.520000,63.099998,62.500000,63.099998,38.701370,6656700
2006-01-11,62.959999,62.990002,61.939999,62.500000,38.333374,8824100
2006-01-12,62.500000,62.549999,61.799999,62.209999,38.155510,7262400
2006-01-13,61.900002,62.290001,61.419998,61.820000,37.916317,7043600
2006-01-17,61.310001,62.070000,61.099998,61.279999,37.585106,9674000
2006-01-18,61.750000,62.240002,61.349998,62.189999,38.143234,7547400
2006-01-19,62.299999,62.619999,61.700001,62.169998,38.130981,7494700
2006-01-20,61.240002,62.299999,60.730000,60.799999,37.290714,11023500
2006-01-23,60.750000,61.240002,60.610001,61.189999,37.529903,7213100
2006-01-24,60.189999,60.790001,59.360001,59.360001,36.407501,19956800
2006-01-25,61.000000,61.000000,58.040001,58.500000,35.880047,25368800
2006-01-26,58.750000,59.500000,58.560001,58.639999,35.965908,15946100
2006-01-27,58.950001,59.209999,58.349998,58.709999,36.008854,11596300
2006-01-30,58.709999,58.750000,58.040001,58.400002,35.818707,11877300
2006-01-31,58.150002,58.340000,57.450001,57.540001,35.291248,20563700
2006-02-01,57.669998,58.419998,57.650002,57.860001,35.487511,13406000
2006-02-02,58.349998,58.380001,57.590000,57.650002,35.358711,10014200
2006-02-03,57.259998,57.500000,57.020000,57.380001,35.193104,11020100
2006-02-06,57.500000,57.560001,56.810001,56.849998,34.868050,10618900
2006-02-07,57.000000,57.330002,56.700001,56.799999,34.837383,10338700
2006-02-08,57.049999,58.740002,56.930000,58.599998,35.941372,14627400
2006-02-09,59.150002,59.709999,58.299999,58.549999,35.910709,12131200
2006-02-10,58.700001,58.759998,58.240002,58.389999,35.812580,8158200
2006-02-13,58.380001,58.639999,58.040001,58.500000,35.880047,5015500
2006-02-14,58.700001,59.270000,58.700001,59.049999,36.217381,9817100
2006-02-15,59.080002,59.400002,58.700001,59.099998,36.248035,8314500
2006-02-16,59.450001,59.450001,58.580002,58.980000,36.174446,11893700
2006-02-17,59.180000,59.270000,58.740002,59.070000,36.229637,6773400
2006-02-21,59.130001,59.320000,58.750000,59.139999,36.272583,6489200
2006-02-22,59.009998,59.200001,58.700001,59.029999,36.205105,8647200
2006-02-23,59.000000,59.060001,58.450001,58.590000,35.935249,9753300
2006-02-24,58.689999,58.689999,57.419998,57.759998,35.626831,10373100
2006-02-27,57.959999,58.549999,57.830002,57.910000,35.719360,7007800
2006-02-28,57.810001,57.919998,57.419998,57.650002,35.558990,8942200
2006-03-01,57.619999,57.820000,57.450001,57.660000,35.565163,7141200
2006-03-02,57.500000,58.259998,57.450001,57.689999,35.583660,7794500
2006-03-03,57.549999,58.119999,57.470001,57.470001,35.447952,6462400
2006-03-06,57.570000,58.070000,57.509998,57.849998,35.682350,7349500
2006-03-07,57.529999,58.310001,57.529999,58.220001,35.910572,9560000
2006-03-08,58.150002,58.849998,57.830002,58.740002,36.231316,7423700
2006-03-09,58.950001,58.970001,58.250000,58.310001,35.966076,8570900
2006-03-10,58.650002,59.040001,58.500000,59.040001,36.416351,9240900
2006-03-13,59.349998,59.369999,59.000000,59.080002,36.441010,6219700
2006-03-14,59.150002,59.400002,59.029999,59.290001,36.570557,7888100
2006-03-15,59.150002,59.950001,59.099998,59.799999,36.885128,8900800
2006-03-16,59.950001,60.230000,59.700001,60.020000,37.020832,10785400
2006-03-17,60.400002,60.400002,60.150002,60.340000,37.218208,11512300
2006-03-20,60.400002,60.549999,60.299999,60.480000,37.304546,5889200
2006-03-21,60.779999,60.840000,60.410000,60.570000,37.360073,7880000
2006-03-22,60.299999,61.099998,60.299999,61.000000,37.625298,7066500
2006-03-23,60.770000,60.900002,60.619999,60.810001,37.508102,6944600
2006-03-24,60.660000,60.799999,60.290001,60.389999,37.249054,5179200
2006-03-27,60.070000,60.400002,59.750000,59.939999,36.971474,7469400
2006-03-28,59.799999,59.869999,59.509998,59.599998,36.761765,7750000
2006-03-29,59.619999,59.799999,59.349998,59.509998,36.706264,6631700
2006-03-30,59.220001,59.650002,59.200001,59.349998,36.607571,7838600
2006-03-31,59.450001,59.730000,59.060001,59.220001,36.527401,9704000
2006-04-03,59.490002,59.759998,59.119999,59.169998,36.496529,9271700
2006-04-04,59.270000,59.310001,58.750000,58.820000,36.280666,9506700
2006-04-05,58.599998,58.980000,58.310001,58.400002,36.021591,8809200
2006-04-06,58.400002,58.740002,58.110001,58.500000,36.083279,6432000
2006-04-07,58.450001,58.720001,57.700001,57.830002,35.670017,8974300
2006-04-10,57.849998,57.910000,57.520000,57.709999,35.596001,9309100
2006-04-11,57.709999,58.020000,57.320000,57.750000,35.620674,9114500
2006-04-12,57.849998,57.990002,57.759998,57.869999,35.694691,6708200
2006-04-13,57.840000,58.000000,57.529999,57.910000,35.719360,7339900
2006-04-17,57.680000,57.820000,57.459999,57.650002,35.558990,8810800
2006-04-18,57.700001,58.139999,57.669998,58.130001,35.855057,12658300
2006-04-19,58.279999,58.380001,57.849998,58.020000,35.787205,9145600
2006-04-20,58.060001,58.500000,58.020000,58.220001,35.910572,7619600
2006-04-21,58.500000,58.599998,58.060001,58.369999,36.003086,10014200
2006-04-24,58.509998,58.610001,58.189999,58.330002,35.978416,8139300
2006-04-25,58.320000,58.450001,58.119999,58.209999,35.904396,8543400
2006-04-26,58.380001,58.639999,58.290001,58.540001,36.107960,10586700
2006-04-27,58.200001,58.919998,58.200001,58.650002,36.175808,11577800
2006-04-28,58.650002,58.790001,58.500000,58.610001,36.151119,8572000
2006-05-01,58.709999,58.779999,58.549999,58.590000,36.138794,7541800
2006-05-02,58.770000,58.959999,58.599998,58.669998,36.188148,5591900
2006-05-03,58.529999,58.700001,58.240002,58.349998,35.990765,9377700
2006-05-04,58.439999,58.470001,58.189999,58.259998,35.935234,7798600
2006-05-05,58.500000,58.820000,58.349998,58.700001,36.206627,7049700
2006-05-08,58.700001,58.880001,58.650002,58.709999,36.212818,5945200
2006-05-09,58.700001,58.790001,58.320000,58.360001,35.996929,7158300
2006-05-10,58.400002,58.490002,58.250000,58.320000,35.972256,7834700
2006-05-11,58.660000,59.070000,58.599998,58.840000,36.292999,9805800
2006-05-12,58.400002,59.250000,58.400002,58.830002,36.286835,10235800
2006-05-15,58.970001,60.009998,58.900002,59.970001,36.989979,10776200
2006-05-16,59.959999,60.480000,59.849998,60.250000,37.162678,8264500
2006-05-17,60.000000,60.790001,59.950001,60.130001,37.088669,13707900
2006-05-18,60.299999,60.480000,60.040001,60.139999,37.094856,8518000
2006-05-19,60.160000,60.240002,59.630001,59.900002,36.946812,13160600
2006-05-22,59.680000,60.200001,59.650002,59.860001,36.922138,9614000
2006-05-23,60.150002,60.549999,59.970001,60.000000,37.008480,10327900
2006-05-24,60.119999,60.930000,59.990002,60.790001,37.495770,12877100
2006-05-25,60.910000,60.910000,60.150002,60.450001,37.517502,8717200
2006-05-26,60.840000,60.889999,60.480000,60.689999,37.666435,6199600
2006-05-30,60.480000,60.549999,59.820000,59.849998,37.145107,7840900
2006-05-31,60.139999,60.279999,59.880001,60.220001,37.374741,8260300
2006-06-01,60.250000,60.700001,60.209999,60.650002,37.641621,5661800
2006-06-02,60.700001,61.009998,60.450001,60.740002,37.697479,6666600
2006-06-05,60.349998,60.500000,60.090000,60.130001,37.318886,6921900
2006-06-06,60.439999,61.250000,60.360001,60.939999,37.821602,10568900
2006-06-07,61.119999,61.689999,61.009998,61.169998,37.964348,9507200
2006-06-08,61.180000,61.750000,61.040001,61.560001,38.206390,12528800
2006-06-09,61.430000,61.680000,61.320000,61.380001,38.094696,8621700
2006-06-12,61.450001,61.660000,61.340000,61.380001,38.094696,6507600
2006-06-13,61.549999,61.689999,61.009998,61.049999,37.889870,12088300
2006-06-14,61.279999,61.380001,60.959999,61.250000,38.013988,8972700
2006-06-15,61.150002,61.509998,60.919998,61.470001,38.150543,8863300
2006-06-16,61.299999,61.750000,61.299999,61.680000,38.280869,11648700
2006-06-19,61.599998,61.680000,61.320000,61.349998,38.076073,9989800
2006-06-20,61.369999,61.700001,61.209999,61.529999,38.187775,6927900
2006-06-21,61.500000,61.900002,61.500000,61.790001,38.349155,6998600
2006-06-22,61.299999,62.000000,60.919998,61.180000,37.970562,7812800
2006-06-23,61.060001,61.740002,61.000000,61.320000,38.057442,5004600
2006-06-26,59.599998,60.259998,59.500000,60.209999,37.368542,15467400
2006-06-27,60.220001,60.259998,59.509998,59.549999,36.958923,10361800
2006-06-28,59.520000,59.580002,58.970001,59.230000,36.760323,9490700
2006-06-29,59.250000,60.150002,59.099998,59.889999,37.169933,8491000
2006-06-30,60.139999,60.349998,59.910000,59.919998,37.188564,10294200
2006-07-03,60.130001,60.380001,60.020000,60.150002,37.331303,3302400
2006-07-05,59.799999,60.419998,59.799999,60.040001,37.263039,6556400
2006-07-06,60.119999,60.689999,60.049999,60.520000,37.560932,5631800
2006-07-07,60.599998,60.869999,60.430000,60.619999,37.622997,5353100
2006-07-10,60.849998,60.990002,60.700001,60.950001,37.827816,4732500
2006-07-11,60.950001,60.990002,60.599998,60.770000,37.716091,7102700
2006-07-12,60.810001,60.950001,60.570000,60.619999,37.622997,6169400
2006-07-13,60.730000,60.759998,60.169998,60.270000,37.405769,8022400
2006-07-14,60.310001,61.060001,60.150002,60.459999,37.523693,7532000
2006-07-17,60.549999,61.299999,60.549999,60.910000,37.802975,7284200
2006-07-18,60.799999,61.020000,59.680000,60.599998,37.610588,8302900
2006-07-19,60.820000,61.490002,60.490002,61.310001,38.051243,8465000
2006-07-20,61.200001,61.730000,61.200001,61.369999,38.088478,5563200
2006-07-21,61.669998,61.990002,61.570000,61.730000,38.311913,8654400
2006-07-24,61.669998,62.000000,61.630001,61.980000,38.467060,7828200
2006-07-25,61.500000,62.000000,61.490002,62.000000,38.479481,6303500
2006-07-26,61.750000,62.150002,61.650002,62.049999,38.510502,5660300
2006-07-27,62.150002,62.570000,62.049999,62.560001,38.827038,7658600
2006-07-28,62.549999,63.000000,62.450001,62.919998,39.050480,7786400
2006-07-31,62.669998,62.880001,62.529999,62.549999,38.820839,7059400
2006-08-01,62.380001,62.849998,62.290001,62.680000,38.901512,4551700
2006-08-02,63.099998,63.200001,62.880001,63.150002,39.193226,7410800
2006-08-03,63.099998,63.340000,63.040001,63.080002,39.149761,6561400
2006-08-04,63.250000,63.700001,63.180000,63.529999,39.429047,6653300
2006-08-07,63.250000,63.439999,63.160000,63.270000,39.267685,6313600
2006-08-08,63.419998,63.709999,63.400002,63.560001,39.447670,5236200
2006-08-09,63.680000,63.720001,63.029999,63.320000,39.298714,6124000
2006-08-10,63.360001,63.750000,63.299999,63.549999,39.441460,5437400
2006-08-11,63.560001,63.790001,63.400002,63.470001,39.391808,7514200
2006-08-14,63.950001,64.000000,63.740002,63.910000,39.664898,7374800
2006-08-15,64.000000,64.480003,63.849998,64.410004,39.975227,7192900
2006-08-16,64.480003,64.750000,64.419998,64.610001,40.099339,5706400
2006-08-17,64.660004,64.680000,64.129997,64.230003,39.863483,8482200
